Postal Code,Region,Category,Sub-Category,Sales,Quantity
38109,South,Office Supplies,Envelopes,14.76,5
38109,South,Furniture,Chairs,423.648,2
77036,Central,Office Supplies,Paper,76.64,2
75217,Central,Office Supplies,Envelopes,4.464,1
75217,Central,Office Supplies,Binders,3.96,10
94122,West,Office Supplies,Appliances,715.64,2
95037,West,Furniture,Tables,268.704,3
95037,West,Office Supplies,Art,21.92,8
95037,West,Office Supplies,Storage,48.72,3
95037,West,Furniture,Bookcases,205.666,2
60174,Central,Furniture,Furnishings,30.344,2
44105,East,Office Supplies,Storage,25.696,2
10024,East,Technology,Machines,3404.5,5
10024,East,Technology,Accessories,101.34,3
19140,East,Furniture,Chairs,344.372,4
75043,Central,Office Supplies,Art,30.384,1
92024,West,Office Supplies,Binders,22.848,2
6708,East,Office Supplies,Storage,38.62,2
6708,East,Technology,Accessories,59.98,2
21044,East,Office Supplies,Binders,174.3,3
33021,South,Technology,Phones,383.96,5
33021,South,Office Supplies,Binders,15.57,3
22153,South,Office Supplies,Binders,22.32,4
22153,South,Office Supplies,Labels,103.6,7
10035,East,Technology,Accessories,2.97,3
10035,East,Technology,Phones,569.99,1
10035,East,Furniture,Furnishings,50.97,3
75217,Central,Furniture,Tables,298.116,6
10024,East,Office Supplies,Art,59.52,3
97206,West,Furniture,Chairs,230.28,3
97206,West,Office Supplies,Paper,105.52,5
94513,West,Office Supplies,Envelopes,23.36,2
94513,West,Technology,Phones,71.976,3
94513,West,Office Supplies,Paper,8.56,2
94513,West,Office Supplies,Binders,13.92,3
94513,West,Office Supplies,Appliances,2518.29,9
94513,West,Office Supplies,Storage,540.57,3
94513,West,Office Supplies,Binders,221.056,8
92037,West,Furniture,Chairs,81.424,2
92037,West,Office Supplies,Storage,134.8,10
75081,Central,Office Supplies,Binders,39.582,9
75081,Central,Office Supplies,Supplies,44.688,7
75081,Central,Office Supplies,Art,31.744,2
75081,Central,Office Supplies,Binders,40.98,5
75081,Central,Office Supplies,Binders,3.168,3
79907,Central,Office Supplies,Fasteners,18.84,5
79907,Central,Furniture,Chairs,362.25,6
79907,Central,Furniture,Furnishings,63.552,6
79907,Central,Office Supplies,Storage,129.552,3
10035,East,Office Supplies,Binders,5.984,2
10035,East,Technology,Phones,861.76,4
2151,East,Office Supplies,Storage,66.96,4
2151,East,Office Supplies,Binders,6.24,2
95928,West,Furniture,Chairs,435.168,4
95928,West,Office Supplies,Fasteners,14.9,5
95928,West,Office Supplies,Appliances,15.8,4
95928,West,Furniture,Furnishings,72.9,5
95928,West,Furniture,Tables,206.352,3
95928,West,Technology,Phones,7.992,1
33023,South,Office Supplies,Storage,81.36,5
33023,South,Office Supplies,Binders,20.232,8
33023,South,Office Supplies,Appliances,389.056,4
33023,South,Office Supplies,Paper,20.736,4
33023,South,Office Supplies,Paper,41.472,8
90049,West,Office Supplies,Paper,33.36,4
80219,West,Furniture,Bookcases,90.882,3
80219,West,Technology,Phones,15.992,1
80219,West,Furniture,Chairs,120.784,1
19134,East,Technology,Phones,519.792,4
19134,East,Technology,Accessories,31.176,3
19134,East,Office Supplies,Paper,10.368,2
19134,East,Office Supplies,Binders,2.724,2
19134,East,Furniture,Furnishings,254.352,3
19134,East,Office Supplies,Binders,3.762,3
19134,East,Office Supplies,Paper,10.272,3
39212,South,Technology,Phones,659.97,3
39212,South,Technology,Phones,113.73,3
90045,West,Office Supplies,Binders,5.104,1
77095,Central,Office Supplies,Paper,16.448,2
7011,East,Office Supplies,Appliances,81.92,4
7011,East,Furniture,Furnishings,254.9,5
60623,Central,Office Supplies,Fasteners,15.12,5
60623,Central,Office Supplies,Art,7.872,3
98115,West,Office Supplies,Binders,8.32,5
11561,East,Technology,Phones,89.95,5
53081,Central,Office Supplies,Labels,25.2,4
53081,Central,Office Supplies,Labels,37.59,3
53081,Central,Office Supplies,Storage,14.97,1
53081,Central,Technology,Accessories,1.98,2
33433,South,Office Supplies,Binders,39.936,4
33433,South,Technology,Accessories,18.464,2
80013,West,Office Supplies,Binders,4.896,3
80013,West,Furniture,Bookcases,145.764,6
80013,West,Office Supplies,Binders,9.612,6
92037,West,Technology,Accessories,199.75,5
92037,West,Furniture,Tables,1673.184,12
98105,West,Furniture,Furnishings,12.18,7
98105,West,Office Supplies,Appliances,57.68,4
52001,Central,Technology,Phones,263.96,4
90032,West,Technology,Accessories,299.94,6
90032,West,Office Supplies,Supplies,25.76,7
1852,East,Technology,Phones,271.9,2
1852,East,Furniture,Furnishings,45.84,3
1852,East,Furniture,Furnishings,9.82,2
98270,West,Office Supplies,Fasteners,93.36,12
73120,Central,Office Supplies,Storage,541.24,4
73120,Central,Office Supplies,Paper,106.32,3
73120,Central,Furniture,Chairs,1323.9,5
19134,East,Office Supplies,Paper,126.624,6
80013,West,Technology,Phones,125.944,7
10009,East,Office Supplies,Binders,663.92,5
10009,East,Technology,Accessories,120,8
10009,East,Office Supplies,Fasteners,3.29,1
10009,East,Furniture,Furnishings,18.84,3
43130,East,Furniture,Furnishings,60.672,6
43130,East,Office Supplies,Art,30.816,9
95351,West,Technology,Phones,52.792,1
63116,Central,Office Supplies,Appliances,83.9,10
63116,Central,Office Supplies,Paper,11.76,2
75217,Central,Office Supplies,Appliances,4.992,3
75217,Central,Office Supplies,Envelopes,87.92,5
75217,Central,Furniture,Chairs,657.93,5
75217,Central,Office Supplies,Binders,1.044,1
10035,East,Furniture,Furnishings,210.68,2
10035,East,Office Supplies,Storage,78.8,1
10035,East,Technology,Accessories,19.99,1
10035,East,Office Supplies,Storage,772.68,4
78207,Central,Technology,Accessories,106.08,6
79109,Central,Furniture,Furnishings,23.076,3
79109,Central,Office Supplies,Paper,25.92,5
77041,Central,Office Supplies,Paper,47.952,3
77041,Central,Office Supplies,Binders,0.984,2
77041,Central,Furniture,Furnishings,75.384,9
77041,Central,Office Supplies,Labels,4.608,2
1841,East,Office Supplies,Binders,37.68,6
31907,South,Office Supplies,Appliances,41.91,3
90032,West,Furniture,Bookcases,435.999,3
98115,West,Furniture,Chairs,388.704,6
98115,West,Office Supplies,Storage,572.58,6
98115,West,Technology,Accessories,33.18,2
2138,East,Technology,Accessories,63.88,4
2138,East,Furniture,Furnishings,26.72,1
84106,West,Office Supplies,Binders,295.056,9
10035,East,Office Supplies,Appliances,393.25,5
44221,East,Office Supplies,Binders,2.214,3
28403,South,Office Supplies,Paper,16.272,3
10035,East,Office Supplies,Appliances,706.86,7
19140,East,Office Supplies,Binders,5.97,5
19140,East,Furniture,Furnishings,21.184,1
19140,East,Office Supplies,Appliances,41.376,6
10009,East,Office Supplies,Art,17.94,3
19134,East,Office Supplies,Binders,2.655,1
90049,West,Office Supplies,Storage,892.35,5
90049,West,Furniture,Bookcases,307.666,2
90049,West,Office Supplies,Storage,728.82,9
90049,West,Office Supplies,Binders,41.36,5
90049,West,Technology,Phones,43.176,3
90049,West,Furniture,Furnishings,4.16,2
11561,East,Office Supplies,Paper,61.4,5
11561,East,Office Supplies,Binders,24.448,2
14609,East,Technology,Phones,263.96,4
14609,East,Technology,Phones,359.97,3
14609,East,Office Supplies,Paper,12.96,2
14609,East,Office Supplies,Storage,116.82,3
14609,East,Office Supplies,Binders,276.784,2
94109,West,Technology,Accessories,239.97,3
94109,West,Furniture,Furnishings,16.02,6
77340,Central,Office Supplies,Storage,454.56,5
77340,Central,Furniture,Furnishings,141.42,5
77340,Central,Furniture,Chairs,310.744,4
77340,Central,Office Supplies,Art,12.736,4
77340,Central,Office Supplies,Binders,6.47,5
77340,Central,Office Supplies,Binders,13.748,14
77340,Central,Office Supplies,Appliances,15.224,2
30344,South,Furniture,Furnishings,27.42,3
30344,South,Office Supplies,Binders,165.98,1
30344,South,Technology,Accessories,75,3
10009,East,Office Supplies,Binders,134.272,8
97477,West,Office Supplies,Labels,146.544,6
97477,West,Office Supplies,Paper,131.904,3
97477,West,Office Supplies,Appliances,203.88,5
97477,West,Office Supplies,Binders,14.301,7
97477,West,Office Supplies,Storage,718.64,10
22204,South,Furniture,Furnishings,61.1,5
28403,South,Office Supplies,Appliances,28.08,3
85364,West,Office Supplies,Art,10.496,4
92404,West,Office Supplies,Binders,39.92,2
21215,East,Office Supplies,Appliances,77.58,9
98103,West,Office Supplies,Storage,269.36,7
94110,West,Office Supplies,Labels,5.76,2
10035,East,Office Supplies,Art,109.9,5
98115,West,Furniture,Furnishings,23.88,3
98115,West,Office Supplies,Paper,26.2,4
98115,West,Office Supplies,Paper,12.96,2
98115,West,Technology,Accessories,234.95,5
87105,West,Office Supplies,Storage,118.25,5
87105,West,Office Supplies,Paper,4.28,1
90045,West,Technology,Accessories,26.85,3
90045,West,Technology,Machines,3357.6,3
90045,West,Office Supplies,Labels,8.26,2
90045,West,Technology,Machines,2973.32,7
90045,West,Office Supplies,Storage,104.79,7
90045,West,Technology,Phones,775.728,6
77041,Central,Furniture,Bookcases,89.0664,1
77041,Central,Office Supplies,Art,175.44,6
77041,Central,Technology,Phones,438.336,4
19140,East,Furniture,Chairs,215.544,4
60623,Central,Office Supplies,Envelopes,55.584,6
60623,Central,Furniture,Chairs,127.386,2
76903,Central,Furniture,Chairs,248.43,5
76903,Central,Office Supplies,Appliances,11.648,4
76903,Central,Furniture,Chairs,85.246,2
77506,Central,Office Supplies,Art,20.64,5
90049,West,Furniture,Furnishings,148.02,3
67846,Central,Office Supplies,Storage,33.29,1
90045,West,Office Supplies,Paper,204.95,5
60653,Central,Furniture,Chairs,526.344,4
94110,West,Furniture,Furnishings,41.96,2
94110,West,Furniture,Chairs,451.152,3
94110,West,Office Supplies,Binders,31.504,11
19134,East,Office Supplies,Envelopes,30.672,3
19134,East,Technology,Copiers,1079.976,4
95351,West,Furniture,Chairs,161.568,2
77070,Central,Office Supplies,Binders,2.934,3
77070,Central,Technology,Accessories,18.528,2
77070,Central,Office Supplies,Storage,670.752,3
60610,Central,Furniture,Furnishings,64.96,5
92503,West,Technology,Accessories,41.94,2
92503,West,Office Supplies,Paper,11.96,2
92503,West,Office Supplies,Art,13.12,4
92503,West,Office Supplies,Storage,535.41,3
75081,Central,Furniture,Furnishings,72.78,3
90008,West,Office Supplies,Paper,36.84,3
90008,West,Office Supplies,Labels,87.71,7
33801,South,Furniture,Tables,562.2925,7
10035,East,Furniture,Furnishings,56.52,9
19140,East,Office Supplies,Art,11.264,8
19140,East,Office Supplies,Storage,284.08,10
19140,East,Office Supplies,Paper,18.496,4
92037,West,Office Supplies,Labels,14.73,3
92037,West,Office Supplies,Storage,186.54,3
92037,West,Furniture,Tables,557.728,4
92037,West,Technology,Phones,159.968,4
73505,Central,Office Supplies,Appliances,471.9,6
73505,Central,Office Supplies,Art,3.52,2
24153,South,Office Supplies,Paper,49.12,4
92704,West,Office Supplies,Labels,20.16,7
57701,Central,Office Supplies,Binders,10.68,2
57701,Central,Furniture,Bookcases,141.96,2
98115,West,Office Supplies,Storage,32.48,2
98115,West,Office Supplies,Paper,20.04,3
98115,West,Technology,Copiers,13999.96,4
6457,East,Technology,Accessories,238,2
6457,East,Office Supplies,Paper,61.96,2
21215,East,Furniture,Tables,239.372,2
92105,West,Technology,Accessories,595,5
79762,Central,Office Supplies,Paper,16.032,3
6460,East,Technology,Accessories,199.75,5
7109,East,Furniture,Chairs,227.96,2
10035,East,Office Supplies,Appliances,293.52,6
10035,East,Technology,Phones,307.98,2
92105,West,Furniture,Furnishings,96.96,6
92105,West,Office Supplies,Binders,117.488,7
92105,West,Office Supplies,Binders,11.952,3
92105,West,Furniture,Bookcases,512.499,3
94122,West,Furniture,Tables,863.128,7
98105,West,Furniture,Tables,2036.86,7
98105,West,Furniture,Chairs,449.568,2
98105,West,Technology,Accessories,108.96,3
39212,South,Office Supplies,Art,264.18,7
90049,West,Office Supplies,Labels,2.88,1
90049,West,Office Supplies,Binders,41.904,6
90049,West,Office Supplies,Storage,23.92,4
60623,Central,Office Supplies,Paper,156.512,4
10035,East,Office Supplies,Storage,128.34,6
90008,West,Technology,Accessories,474.95,5
98198,West,Technology,Copiers,999.98,2
97477,West,Furniture,Tables,277.5,4
19120,East,Furniture,Tables,1252.704,8
19120,East,Technology,Phones,110.97,5
60653,Central,Furniture,Furnishings,22.608,3
60653,Central,Furniture,Furnishings,1.892,1
60623,Central,Office Supplies,Paper,63.312,3
60623,Central,Office Supplies,Envelopes,7.824,1
60623,Central,Furniture,Chairs,170.072,4
10024,East,Office Supplies,Paper,62.82,9
20852,East,Office Supplies,Paper,19.44,3
20852,East,Office Supplies,Binders,7.38,1
10011,East,Office Supplies,Paper,38.88,6
10011,East,Furniture,Furnishings,187.76,4
27707,South,Office Supplies,Binders,6.048,7
27707,South,Office Supplies,Appliances,98.352,3
27707,South,Furniture,Furnishings,335.744,2
93101,West,Office Supplies,Paper,8.96,2
37918,South,Technology,Accessories,89.568,4
37918,South,Office Supplies,Art,71.96,5
37918,South,Office Supplies,Paper,15.552,3
60610,Central,Office Supplies,Binders,10.43,5
60610,Central,Office Supplies,Storage,72.784,1
10024,East,Office Supplies,Storage,67.15,5
10024,East,Technology,Phones,549.98,2
10024,East,Furniture,Furnishings,11.82,3
10024,East,Technology,Machines,4643.8,4
10024,East,Furniture,Chairs,577.764,2
32114,South,Furniture,Tables,191.5155,1
32114,South,Office Supplies,Art,2.624,1
37211,South,Office Supplies,Binders,1369.764,6
37211,South,Office Supplies,Storage,294.368,4
37211,South,Office Supplies,Appliances,81.568,2
75220,Central,Furniture,Furnishings,44.46,5
75220,Central,Office Supplies,Storage,314.088,3
37130,South,Office Supplies,Binders,6.336,4
37130,South,Office Supplies,Paper,10.48,1
37130,South,Office Supplies,Binders,2.469,1
37130,South,Office Supplies,Binders,3.264,2
75217,Central,Office Supplies,Fasteners,4.344,3
75217,Central,Furniture,Furnishings,31.776,3
75217,Central,Office Supplies,Labels,4.928,2
75217,Central,Office Supplies,Binders,1.788,3
75217,Central,Office Supplies,Fasteners,15.072,4
76017,Central,Office Supplies,Storage,12.624,2
91104,West,Office Supplies,Paper,185.88,6
91104,West,Office Supplies,Paper,12.96,2
2149,East,Office Supplies,Paper,189.7,10
2149,East,Office Supplies,Paper,40.99,1
12180,East,Furniture,Furnishings,82.64,2
12180,East,Office Supplies,Storage,31.02,2
12180,East,Technology,Accessories,89.97,3
30328,South,Office Supplies,Art,35.97,3
30328,South,Furniture,Bookcases,1266.86,7
95123,West,Office Supplies,Storage,169.45,5
95123,West,Office Supplies,Storage,40.68,2
32216,South,Office Supplies,Supplies,3.328,2
32216,South,Furniture,Tables,933.262,4
32216,South,Furniture,Chairs,2803.92,5
32216,South,Office Supplies,Storage,4.768,2
32216,South,Office Supplies,Paper,6.672,1
32216,South,Office Supplies,Art,4.448,2
32216,South,Furniture,Furnishings,43.936,4
10009,East,Office Supplies,Binders,23.744,2
10009,East,Technology,Accessories,357,3
94122,West,Technology,Phones,806.336,8
94122,West,Furniture,Furnishings,85.44,3
31907,South,Office Supplies,Storage,344.91,3
60505,Central,Office Supplies,Appliances,70.97,5
60505,Central,Office Supplies,Art,36.784,2
19134,East,Technology,Phones,743.988,2
60653,Central,Office Supplies,Binders,11.212,2
60653,Central,Furniture,Furnishings,4.712,2
60653,Central,Office Supplies,Appliances,180.98,5
60653,Central,Office Supplies,Storage,60.416,2
98103,West,Technology,Copiers,299.99,1
98103,West,Office Supplies,Paper,192.16,4
98103,West,Technology,Phones,242.624,8
98103,West,Office Supplies,Storage,46.74,3
98103,West,Technology,Accessories,174.95,5
98103,West,Office Supplies,Binders,100.704,6
48066,Central,Office Supplies,Paper,368.91,9
48066,Central,Office Supplies,Binders,8.02,1
48066,Central,Office Supplies,Storage,171.04,4
72701,South,Office Supplies,Paper,19.44,3
28540,South,Office Supplies,Binders,13.092,4
10035,East,Office Supplies,Appliances,122.94,3
10035,East,Office Supplies,Binders,35.448,7
19901,East,Technology,Phones,19.98,2
60505,Central,Furniture,Tables,69.375,1
60505,Central,Office Supplies,Supplies,31.68,4
60505,Central,Technology,Phones,2003.168,4
60505,Central,Office Supplies,Art,9.344,2
10009,East,Furniture,Chairs,2563.056,8
92020,West,Furniture,Chairs,387.136,4
45503,East,Office Supplies,Art,3.424,1
10550,East,Office Supplies,Storage,1085.42,7
44107,East,Office Supplies,Paper,43.056,9
33614,South,Office Supplies,Binders,3.762,3
33614,South,Office Supplies,Binders,34.86,2
33614,South,Office Supplies,Storage,432.456,3
31907,South,Office Supplies,Storage,675.06,3
28540,South,Office Supplies,Envelopes,65.232,3
28540,South,Furniture,Chairs,207,3
60174,Central,Technology,Machines,600.53,2
60174,Central,Office Supplies,Art,59.904,2
60174,Central,Technology,Accessories,637.44,8
60174,Central,Furniture,Furnishings,51.756,3
33180,South,Office Supplies,Paper,31.104,6
33180,South,Office Supplies,Art,47.96,5
33180,South,Technology,Accessories,158.928,7
33180,South,Office Supplies,Appliances,211.248,6
33180,South,Office Supplies,Supplies,5.552,2
33180,South,Office Supplies,Labels,2.952,1
45373,East,Office Supplies,Binders,10.332,3
98103,West,Office Supplies,Binders,18.368,4
10011,East,Technology,Phones,299.9,2
22204,South,Office Supplies,Envelopes,26.55,9
